File Path: C:\MTS TestSuite\Data Files\Lab2 Group4 04-02-2021 15 36 34\Test Data - (Timed).txt   
Test: TensileUn80 1
Test Run: Lab2 Group4
Date: 04/02/2021 15:16:23


Running Time 	Axial Displacement 	Axial Force 	Axial Ext 
sec	mm	N	mm
143.591796875	1.03542068973184	11651.2783203125	0.634273106697947
143.69140625	1.0346599156037	11623.9208984375	0.634771131444722
143.791015625	1.03638111613691	11627.96484375	0.635455013252795
143.890625	1.03678379673511	11612.513671875	0.636113807559013
143.990234375	1.03740813210607	11633.3798828125	0.636873650364578
144.08984375	1.03918742388487	11645.099609375	0.637467135675251
144.189453125	1.04164180811495	11674.5322265625	0.638539437204599
144.2890625	1.0417242301628	11645.853515625	0.639040372334421
144.388671875	1.04194227606058	11650.529296875	0.639777863398194
144.48828125	1.04371551424265	11661.52734375	0.640539743471891
144.587890625	1.04493321850896	11679.3310546875	0.64155098516494
144.6875	1.04517536237836	11641.908203125	0.641948077827692
144.787109375	1.04604382067919	11621.685546875	0.642344122752547
144.88671875	1.04540260508657	11604.5458984375	0.642593484371901
144.986328125	1.04812218341976	11647.927734375	0.643509440124035
145.0859375	1.04884267784655	11646.650390625	0.644019455648959
145.185546875	1.05041905771941	11670.88671875	0.644945132080466
145.28515625	1.05205818545073	11689.55078125	0.645880063530058
145.384765625	1.05163955595344	11632.8671875	0.646083906758577
145.484375	1.05341942980886	11649.1796875	0.64680801006034
145.583984375	1.05334841646254	11695.380859375	0.647729495540261
145.68359375	1.05521397199482	11665.1689453125	0.648277928121388
145.783203125	1.05625868309289	11696.1953125	0.649287016130984
145.8828125	1.05720001738518	11709.2724609375	0.650099769700319
145.982421875	1.05761433951557	11649.4462890625	0.650465954095125
146.08203125	1.05797068681568	11652.6826171875	0.651007692795247
146.181640625	1.05932902079076	11685.88671875	0.651935348287225
146.28125	1.0617597727105	11699.8994140625	0.652744376566261
146.380859375	1.06121134012938	11661.1328125	0.653180526569486
146.48046875	1.06276629958302	11678.5703125	0.653933035209775
146.580078125	1.06355268508196	11685.2587890625	0.654755276627839
146.6796875	1.06512336060405	11682.41015625	0.655352196190506
146.779296875	1.06674514245242	11708.8623046875	0.656372692901641
146.87890625	1.0669237235561	11694.7587890625	0.657014257740229
146.978515625	1.06734689325094	11675.8388671875	0.657405762467533
147.078125	1.06948590837419	11691.2822265625	0.658321601804346
147.177734375	1.06987613253295	11673.6572265625	0.658787088468671
147.27734375	1.07177055906504	11702.59765625	0.659778947010636
147.376953125	1.0718108387664	11691.89453125	0.660471385344863
147.4765625	1.07253855094314	11662.49609375	0.660727208014578
147.576171875	1.0732407681644	11691.6826171875	0.661508296616375
147.67578125	1.07526499778032	11705.537109375	0.662331469357014
147.775390625	1.07543438207358	11708.4931640625	0.66316407173872
147.875	1.0772148380056	11709.4521484375	0.663786893710494
147.974609375	1.07818492688239	11734.6435546875	0.664775725454092
148.07421875	1.07784976717085	11688.9482421875	0.665134168229997
148.173828125	1.08016689773649	11712.283203125	0.665859261061996
148.2734375	1.08091346919537	11713.0947265625	0.666436215396971
148.373046875	1.08158600050956	11721.5771484375	0.667222717311233
148.47265625	1.08339893631637	11721.8251953125	0.668065098579973
148.572265625	1.08477426692843	11732.921875	0.668806314934045
148.671875	1.08536542393267	11713.6083984375	0.66921761026606
148.771484375	1.08564295805991	11725.5712890625	0.670090201310813
